user_id,contract_address,score
sms|6546a71ad9c5fbee6423bdd8,0x00000000000000000000000000000000000602,0.000147
sms|6546affad9c5fbee64e898a2,0x00000000000000000000000000000000000602,0.000184
sms|6546c6bad9c5fbee64d88297,0x00000000000000000000000000000000000602,0.000315
sms|6546d941d9c5fbee645ddaa1,0x00000000000000000000000000000000000602,0.000196
sms|6546dfadd9c5fbee64e2808a,0x00000000000000000000000000000000000602,0.000209
sms|65473988d9c5fbee64839da4,0x00000000000000000000000000000000000602,0.000133
sms|6547d29fd9c5fbee6461c65b,0x00000000000000000000000000000000000602,0.000171
sms|6547d2d1d9c5fbee646683d1,0x00000000000000000000000000000000000602,0.000158
sms|65490289d9c5fbee647166a2,0x00000000000000000000000000000000000602,0.000225
sms|65496133d9c5fbee6477ef0a,0x00000000000000000000000000000000000602,0.000164
sms|654969d6d9c5fbee646de635,0x00000000000000000000000000000000000602,0.000119
sms|65496b11d9c5fbee648fa384,0x00000000000000000000000000000000000602,0.000205
sms|65496f3bd9c5fbee6400fb49,0x00000000000000000000000000000000000602,0.000277
sms|654972d6d9c5fbee6462a9c0,0x00000000000000000000000000000000000602,0.000205
sms|65497f97d9c5fbee64b7e501,0x00000000000000000000000000000000000602,0.000154
sms|6549a7b9d9c5fbee64fd5d75,0x00000000000000000000000000000000000602,0.000586
sms|6549db37d9c5fbee64ac72b8,0x00000000000000000000000000000000000602,0.000152
sms|654a5fdbda79a6a0a9620d61,0x00000000000000000000000000000000000602,0.000238
sms|654a7436da79a6a0a90cfa4e,0x00000000000000000000000000000000000602,0.000134
sms|654a7c85da79a6a0a91a414c,0x00000000000000000000000000000000000602,0.000183
sms|654a8297da79a6a0a9d8656f,0x00000000000000000000000000000000000602,0.000182
sms|654ac14ada79a6a0a93b69ae,0x00000000000000000000000000000000000602,0.0002
sms|654b1910da79a6a0a92f577c,0x00000000000000000000000000000000000602,0.000158
sms|654bd37cda79a6a0a93bca92,0x00000000000000000000000000000000000602,0.000206
sms|654c3dbeda79a6a0a98fe855,0x00000000000000000000000000000000000602,0.000248
sms|654d0d82da79a6a0a986a18f,0x00000000000000000000000000000000000602,0.000198
sms|654d1043da79a6a0a9e31c9f,0x00000000000000000000000000000000000602,0.000217
sms|654d1d82da79a6a0a98a2ca3,0x00000000000000000000000000000000000602,0.000151
sms|654d398bda79a6a0a9df5cf0,0x00000000000000000000000000000000000602,0.000171
sms|654d5f35da79a6a0a93812a4,0x00000000000000000000000000000000000602,0.000158
sms|654d8357da79a6a0a9b23820,0x00000000000000000000000000000000000602,0.000175
sms|654e527ada79a6a0a97d9605,0x00000000000000000000000000000000000602,0.000163
sms|654e90d0da79a6a0a981eb91,0x00000000000000000000000000000000000602,0.000221
sms|654eabcdda79a6a0a986b330,0x00000000000000000000000000000000000602,0.000176
sms|654fad2cda79a6a0a9f97f96,0x00000000000000000000000000000000000602,0.000145
sms|654fb7e5da79a6a0a9f33d77,0x00000000000000000000000000000000000602,0.000195
sms|654ffaadda79a6a0a9c04a5d,0x00000000000000000000000000000000000602,0.000132
sms|65526040da79a6a0a950a9ae,0x00000000000000000000000000000000000602,0.000162
sms|6553c68eda79a6a0a93bba29,0x00000000000000000000000000000000000602,0.000249
sms|65541e45da79a6a0a9cf64f9,0x00000000000000000000000000000000000602,0.00015
sms|6554f958da79a6a0a9a1aba4,0x00000000000000000000000000000000000602,0.00016
sms|65575de6da79a6a0a97f5430,0x00000000000000000000000000000000000602,0.000203
sms|6557a260da79a6a0a927263a,0x00000000000000000000000000000000000602,0.000377
sms|6557aac6da79a6a0a9787e68,0x00000000000000000000000000000000000602,0.000144
sms|6558dc9bda79a6a0a91d3a3d,0x00000000000000000000000000000000000602,0.000175
sms|6558dcadda79a6a0a91f8245,0x00000000000000000000000000000000000602,0.000269
sms|6558f72eda79a6a0a99ee063,0x00000000000000000000000000000000000602,0.00018
sms|65598685da79a6a0a90a825e,0x00000000000000000000000000000000000602,0.00016
sms|6559a3f3da79a6a0a95ec66d,0x00000000000000000000000000000000000602,0.000131
sms|655e59ddda79a6a0a919adbd,0x00000000000000000000000000000000000602,0.00028
sms|655ff604da79a6a0a92a6eb1,0x00000000000000000000000000000000000602,0.000269
sms|65614e14da79a6a0a991b905,0x00000000000000000000000000000000000602,0.000235
sms|65649b37da79a6a0a9fe278c,0x00000000000000000000000000000000000602,0.000348
sms|6564c750da79a6a0a9713ce7,0x00000000000000000000000000000000000602,0.000228
sms|6564db22da79a6a0a93a0bdf,0x00000000000000000000000000000000000602,0.000237
sms|65669a0cda79a6a0a999d01c,0x00000000000000000000000000000000000602,0.000181
sms|65677516da79a6a0a993e0c5,0x00000000000000000000000000000000000602,0.000229
sms|6567ff5ada79a6a0a9f207c9,0x00000000000000000000000000000000000602,0.000248
sms|6568b021da79a6a0a9a323d5,0x00000000000000000000000000000000000602,0.000168
sms|6568c706da79a6a0a9e06ac2,0x00000000000000000000000000000000000602,0.000236
sms|6569006dda79a6a0a9f9f994,0x00000000000000000000000000000000000602,0.00019
sms|656a9dacda79a6a0a9a85631,0x00000000000000000000000000000000000602,0.000139
sms|656b5731b16d2629a7083168,0x00000000000000000000000000000000000602,0.000184
sms|656be816b16d2629a71059a3,0x00000000000000000000000000000000000602,0.000195
sms|656bed32b16d2629a78e0191,0x00000000000000000000000000000000000602,0.000199
sms|656bf85bb16d2629a79ca0de,0x00000000000000000000000000000000000602,0.000206
sms|656bfe9bb16d2629a73111ad,0x00000000000000000000000000000000000602,0.000194
sms|656ceeceb16d2629a701997c,0x00000000000000000000000000000000000602,0.000294
sms|656d25a0b16d2629a7a062a7,0x00000000000000000000000000000000000602,0.000287
sms|656e771cb16d2629a7d41e51,0x00000000000000000000000000000000000602,0.000215
sms|656f5322b16d2629a72a3d7f,0x00000000000000000000000000000000000602,0.000227
sms|656f55dfb16d2629a783f7f5,0x00000000000000000000000000000000000602,0.000281
sms|656f84c5b16d2629a799e131,0x00000000000000000000000000000000000602,0.000188
sms|656f8d09b16d2629a79b8405,0x00000000000000000000000000000000000602,0.000154
sms|656f8e47b16d2629a7c1f662,0x00000000000000000000000000000000000602,0.000308
sms|656f8e8cb16d2629a7ca5ea5,0x00000000000000000000000000000000000602,0.000216
sms|656f96a2b16d2629a7d411b0,0x00000000000000000000000000000000000602,0.000135
sms|656fbccbb16d2629a71174c1,0x00000000000000000000000000000000000602,0.000178
sms|656fc3aab16d2629a7c2c7c2,0x00000000000000000000000000000000000602,0.000269
sms|656fc851b16d2629a73d75ba,0x00000000000000000000000000000000000602,0.000134
sms|6570c258b16d2629a7883f0f,0x00000000000000000000000000000000000602,0.000323
sms|6571352fb16d2629a7c6d635,0x00000000000000000000000000000000000602,0.000396
sms|65721244b16d2629a7d46afd,0x00000000000000000000000000000000000602,0.000211
sms|6572565ab16d2629a7d73edf,0x00000000000000000000000000000000000602,0.000263
sms|657348b8b16d2629a7d872f9,0x00000000000000000000000000000000000602,0.000158
sms|6573646fb16d2629a790c79f,0x00000000000000000000000000000000000602,0.000171
sms|6573ce77b16d2629a796fc8e,0x00000000000000000000000000000000000602,0.000236
sms|6573db7bb16d2629a7f68f50,0x00000000000000000000000000000000000602,0.000181
sms|657402f2b16d2629a7b109e8,0x00000000000000000000000000000000000602,0.000511
sms|6574be40b16d2629a7d72e3b,0x00000000000000000000000000000000000602,0.00014
sms|67a5e6aa245db3e9385a2495,0x00000000000000000000000000000000000596,0.002247
sms|67a5f0b6245db3e938520e80,0x00000000000000000000000000000000000596,0.001401
sms|67a5fd27245db3e938afb310,0x00000000000000000000000000000000000596,0.001401
sms|67a624cd245db3e938c502c4,0x00000000000000000000000000000000000596,0.002095
sms|67a62904245db3e9388193d0,0x00000000000000000000000000000000000596,0.001753
sms|67a630ce245db3e938e33856,0x00000000000000000000000000000000000596,0.001519
sms|67a6339f245db3e93864f1df,0x00000000000000000000000000000000000596,0.003966
sms|67a64786245db3e938dd5211,0x00000000000000000000000000000000000596,0.001487
sms|67a64793245db3e938df9c97,0x00000000000000000000000000000000000596,0.001484
sms|67a648ed245db3e9381b63f0,0x00000000000000000000000000000000000596,0.001767
sms|67a64c7d245db3e938ba870b,0x00000000000000000000000000000000000596,0.00226
sms|67a64d99245db3e938eae356,0x00000000000000000000000000000000000596,0.001922
sms|67a64dd8245db3e938f60bf3,0x00000000000000000000000000000000000596,0.002278
sms|67a66be2245db3e938fc7efd,0x00000000000000000000000000000000000596,0.003906
sms|67a67981245db3e93825d54c,0x00000000000000000000000000000000000596,0.003411
sms|67a67aeb245db3e9385caa0c,0x00000000000000000000000000000000000596,0.003168
sms|67a6872e245db3e93827c712,0x00000000000000000000000000000000000596,0.002479
sms|67a68aee245db3e938b040ab,0x00000000000000000000000000000000000596,0.002289
sms|67a69d19245db3e938129d79,0x00000000000000000000000000000000000596,0.00162
sms|67a6ad02245db3e938fee334,0x00000000000000000000000000000000000596,0.003724
sms|67a6d624245db3e93860d5aa,0x00000000000000000000000000000000000596,0.002119
sms|67a6df62245db3e938411ab3,0x00000000000000000000000000000000000596,0.013398
sms|67a76128245db3e938993934,0x00000000000000000000000000000000000596,0.002531
sms|67a7742d245db3e938b568a9,0x00000000000000000000000000000000000596,0.002291
sms|67a79128245db3e9382e1b2d,0x00000000000000000000000000000000000596,0.00171
sms|67a79344245db3e9386e8257,0x00000000000000000000000000000000000596,0.002624
sms|67a799ac245db3e93831f405,0x00000000000000000000000000000000000596,0.001714
sms|67a79e91245db3e938c8eb47,0x00000000000000000000000000000000000596,0.003031
sms|67a7b535245db3e9386f96f2,0x00000000000000000000000000000000000596,0.001477
sms|67a7bd73245db3e938604d8c,0x00000000000000000000000000000000000596,0.002651
sms|67a7c618245db3e93856af9e,0x00000000000000000000000000000000000596,0.001695
sms|67a7cc88245db3e9380c89ed,0x00000000000000000000000000000000000596,0.003726
sms|67a7d3b3245db3e938d07dc2,0x00000000000000000000000000000000000596,0.002897
sms|67a7e7dc245db3e938f29847,0x00000000000000000000000000000000000596,0.0025
sms|67a7edc0245db3e9388bfb68,0x00000000000000000000000000000000000596,0.001846
sms|67a7f57d245db3e93856f6e8,0x00000000000000000000000000000000000596,0.004239
sms|67a863aa245db3e938909ef8,0x00000000000000000000000000000000000596,0.001925
sms|67a8e9df245db3e938754de9,0x00000000000000000000000000000000000596,0.00426
sms|67a8fb06245db3e9386a11bb,0x00000000000000000000000000000000000596,0.001577
sms|67a90be3245db3e93849138e,0x00000000000000000000000000000000000596,0.005246
sms|67a92272245db3e938b93b95,0x00000000000000000000000000000000000596,0.001583
sms|67a9430b245db3e938095dfe,0x00000000000000000000000000000000000596,0.001417
sms|67a9715a245db3e9389da589,0x00000000000000000000000000000000000596,0.004313
sms|67a98e5f245db3e9385f0857,0x00000000000000000000000000000000000596,0.002098
sms|67a9bfe1245db3e93874de42,0x00000000000000000000000000000000000596,0.004441
sms|67aa0a37245db3e938c20d70,0x00000000000000000000000000000000000596,0.002441
sms|67aa2816245db3e938f5532a,0x00000000000000000000000000000000000596,0.001408
sms|67aa4498245db3e93813114b,0x00000000000000000000000000000000000596,0.00209
sms|67aa4ebd245db3e938d71a3d,0x00000000000000000000000000000000000596,0.002901
sms|67aa81be245db3e938522c56,0x00000000000000000000000000000000000596,0.001916
sms|67aaa142245db3e93891d05d,0x00000000000000000000000000000000000596,0.00254
sms|67aab79d245db3e9384378b8,0x00000000000000000000000000000000000596,0.00146
sms|67aabba2245db3e938b90e87,0x00000000000000000000000000000000000596,0.001401
sms|67aac0a8245db3e9384b841f,0x00000000000000000000000000000000000596,0.001765
sms|67aadd4e245db3e9383a8f73,0x00000000000000000000000000000000000596,0.007711
sms|67aadf28245db3e9386a418b,0x00000000000000000000000000000000000596,0.005951
sms|67aae5c8245db3e9380711ac,0x00000000000000000000000000000000000596,0.001555
sms|67ab6409245db3e938bbd699,0x00000000000000000000000000000000000596,0.001803
sms|67ab86f2245db3e93819aa70,0x00000000000000000000000000000000000596,0.003891
sms|67ab8e62245db3e9386cefe0,0x00000000000000000000000000000000000596,0.0017
sms|67ab9aaa245db3e93874a992,0x00000000000000000000000000000000000596,0.002409
sms|67ab9ecd245db3e938239481,0x00000000000000000000000000000000000596,0.002573
sms|67abb035245db3e938f51a38,0x00000000000000000000000000000000000596,0.007156
sms|67abb28c245db3e93853772a,0x00000000000000000000000000000000000596,0.001401
sms|67abc7a3245db3e9389287b1,0x00000000000000000000000000000000000596,0.003216
sms|67abea22245db3e9382da9fb,0x00000000000000000000000000000000000596,0.00168
sms|67abf8ad245db3e938e51a35,0x00000000000000000000000000000000000596,0.001907
sms|67abfb4d245db3e938320f88,0x00000000000000000000000000000000000596,0.001542
sms|67ac31f4245db3e9389ceed8,0x00000000000000000000000000000000000596,0.00191
sms|67ac32aa245db3e938ac54c4,0x00000000000000000000000000000000000596,0.001463
sms|67acb9df245db3e93829e8a7,0x00000000000000000000000000000000000596,0.00166
sms|67acfd5a245db3e938276bd4,0x00000000000000000000000000000000000596,0.001906
sms|67ad30d1245db3e9389c7476,0x00000000000000000000000000000000000596,0.00167
sms|67ad5f4f245db3e938e7049c,0x00000000000000000000000000000000000596,0.001449
sms|67ad8b20245db3e938e4bb84,0x00000000000000000000000000000000000596,0.002064
sms|67ae0a5c245db3e938dbbc55,0x00000000000000000000000000000000000596,0.001513
sms|67ae1b2b245db3e938a0d13e,0x00000000000000000000000000000000000596,0.002606
sms|67ae1b3e245db3e938a42e63,0x00000000000000000000000000000000000596,0.009603
sms|67ae1b56245db3e938a82662,0x00000000000000000000000000000000000596,0.004059
sms|67ae1cbf245db3e938e43f69,0x00000000000000000000000000000000000596,0.002064
sms|67ae1d4e245db3e938fc4791,0x00000000000000000000000000000000000596,0.001868
sms|67ae1f7b245db3e9385a65af,0x00000000000000000000000000000000000596,0.001993
sms|67ae2164245db3e938ac4e84,0x00000000000000000000000000000000000596,0.00252
sms|67ae21dd245db3e938c0ca7a,0x00000000000000000000000000000000000596,0.008201
sms|67ae2bf3245db3e93872beac,0x00000000000000000000000000000000000596,0.002906
sms|67ae2ddc245db3e938c485ed,0x00000000000000000000000000000000000596,0.003806
sms|67ae2fb3245db3e938128719,0x00000000000000000000000000000000000596,0.001877
sms|67ae3bf0245db3e9381a6cb9,0x00000000000000000000000000000000000596,0.002149
sms|67ae3cb0245db3e93839bea6,0x00000000000000000000000000000000000596,0.003555
sms|67ae3d0e245db3e938493f70,0x00000000000000000000000000000000000596,0.002461
sms|67ae49b1245db3e938212388,0x00000000000000000000000000000000000596,0.003331
sms|67ae4b93245db3e93865c18c,0x00000000000000000000000000000000000596,0.001941
sms|67ae55d0245db3e938df7a2b,0x00000000000000000000000000000000000596,0.002069
sms|67ae578a245db3e9381d0391,0x00000000000000000000000000000000000596,0.002674
sms|67ae5b17245db3e93898ff01,0x00000000000000000000000000000000000596,0.005971
sms|67ae5c2c245db3e938bee50d,0x00000000000000000000000000000000000596,0.003349
sms|67ae7ba6245db3e938e842ee,0x00000000000000000000000000000000000596,0.001813
sms|67ae7ea2245db3e93849e698,0x00000000000000000000000000000000000596,0.001894
sms|67ae8c85245db3e938fd7f8a,0x00000000000000000000000000000000000596,0.002625
sms|67ae9478245db3e938ef8b88,0x00000000000000000000000000000000000596,0.001978
sms|67ae9a66245db3e938a072ba,0x00000000000000000000000000000000000596,0.002481
sms|67aea940245db3e9383fe0c8,0x00000000000000000000000000000000000596,0.001643
sms|67aeaae2245db3e9386d1684,0x00000000000000000000000000000000000596,0.002827
sms|67aeb17b245db3e9381cdb42,0x00000000000000000000000000000000000596,0.00173
sms|67aeba18245db3e938fb4793,0x00000000000000000000000000000000000596,0.001715
sms|67aee6df245db3e938d3f6ef,0x00000000000000000000000000000000000596,0.00249
sms|67af5594245db3e9380ca3a0,0x00000000000000000000000000000000000596,0.00373
sms|67af6e6f245db3e938ebefc1,0x00000000000000000000000000000000000596,0.004055
sms|67af715e245db3e93865348d,0x00000000000000000000000000000000000596,0.001976
sms|67af71bf245db3e938746a2f,0x00000000000000000000000000000000000596,0.002941
sms|67af779f245db3e93864a697,0x00000000000000000000000000000000000596,0.001821
sms|67afa4d2245db3e93857509d,0x00000000000000000000000000000000000596,0.001506
sms|67afaad3245db3e93837b1ef,0x00000000000000000000000000000000000596,0.002688
sms|67afb6b0245db3e938e89306,0x00000000000000000000000000000000000596,0.001735
sms|67afb9cf245db3e93857d188,0x00000000000000000000000000000000000596,0.002122
sms|67afc048245db3e9383cf32f,0x00000000000000000000000000000000000596,0.001953
sms|67afc90a245db3e938672ebb,0x00000000000000000000000000000000000596,0.003318
sms|67afe460245db3e938ac741b,0x00000000000000000000000000000000000596,0.001845
sms|67b0018e245db3e938a5f724,0x00000000000000000000000000000000000596,0.002786
sms|67b01b94245db3e938eb222b,0x00000000000000000000000000000000000596,0.004089
sms|67b0ce92245db3e93879a26a,0x00000000000000000000000000000000000596,0.001866
sms|67b0f455245db3e9388d4463,0x00000000000000000000000000000000000596,0.014332
sms|67b0f702245db3e938d5345c,0x00000000000000000000000000000000000596,0.004181
sms|67b122f7245db3e9385688d2,0x00000000000000000000000000000000000596,0.005537
sms|67b12c13245db3e9383c6175,0x00000000000000000000000000000000000596,0.001793
sms|67b1329b245db3e938de9c71,0x00000000000000000000000000000000000596,0.001841
sms|67b13502245db3e9381a5c9c,0x00000000000000000000000000000000000596,0.001842
sms|67b14f76245db3e938864dc4,0x00000000000000000000000000000000000596,0.003907
sms|67b1515e245db3e938b049a3,0x00000000000000000000000000000000000596,0.001655
sms|67b1585d245db3e9384b0027,0x00000000000000000000000000000000000596,0.003738
sms|67b1e8c2245db3e938146384,0x00000000000000000000000000000000000596,0.00321
sms|67b21a64245db3e938cf4cb5,0x00000000000000000000000000000000000596,0.002575
sms|67b21a7a245db3e938d19e32,0x00000000000000000000000000000000000596,0.003357
sms|67b231cd245db3e93844cc79,0x00000000000000000000000000000000000596,0.001795
sms|67b24d44245db3e9381feaa8,0x00000000000000000000000000000000000596,0.002378
sms|67b24ed5245db3e9384a06a0,0x00000000000000000000000000000000000596,0.001743
sms|67b258b8245db3e9384efcce,0x00000000000000000000000000000000000596,0.001602
sms|67b25f2d245db3e938f4ff8d,0x00000000000000000000000000000000000596,0.001501
sms|67b26632245db3e938ab15d0,0x00000000000000000000000000000000000596,0.003766
sms|67b26bd2245db3e93839fa33,0x00000000000000000000000000000000000596,0.002011
sms|67b27e1b245db3e93802e1a5,0x00000000000000000000000000000000000596,0.010035
sms|67b287d6245db3e938f54883,0x00000000000000000000000000000000000596,0.001906
sms|67b2a48a245db3e938a96589,0x00000000000000000000000000000000000596,0.001863
sms|67b2aa17245db3e9382b39b3,0x00000000000000000000000000000000000596,0.00245
sms|67b2c0fc245db3e93823a024,0x00000000000000000000000000000000000596,0.003922
sms|67b2d3f1245db3e938a55071,0x00000000000000000000000000000000000596,0.003901
sms|67b366fa245db3e938d9808f,0x00000000000000000000000000000000000596,0.001497
sms|67b36dfb245db3e938ed0ba4,0x00000000000000000000000000000000000596,0.002337
sms|67b37279245db3e9389d7f42,0x00000000000000000000000000000000000596,0.001683
sms|67b378ea245db3e938973c4a,0x00000000000000000000000000000000000596,0.002459
sms|67b37a22245db3e938c801da,0x00000000000000000000000000000000000596,0.001685
sms|67b37c48245db3e9381b5f65,0x00000000000000000000000000000000000596,0.003365
sms|67b37e6c245db3e9386e77db,0x00000000000000000000000000000000000596,0.002648
sms|67b3bc27245db3e93850b447,0x00000000000000000000000000000000000596,0.002737
sms|67b3be0f245db3e9388f2bec,0x00000000000000000000000000000000000596,0.001959
sms|67b3e799245db3e93867c55b,0x00000000000000000000000000000000000596,0.001713
sms|67b3ee7a245db3e93829e42a,0x00000000000000000000000000000000000596,0.001514
sms|67b3fa5d245db3e9386a4df8,0x00000000000000000000000000000000000596,0.001734
sms|67b4067e245db3e9389dc95d,0x00000000000000000000000000000000000596,0.003888
sms|67b41594245db3e938fb8bfc,0x00000000000000000000000000000000000596,0.003127
sms|67b41be6245db3e93888211b,0x00000000000000000000000000000000000596,0.005844
sms|67b49629245db3e9381d7f3a,0x00000000000000000000000000000000000596,0.0027
sms|67b4ab96245db3e9389bf60a,0x00000000000000000000000000000000000596,0.001445
sms|67b4b231245db3e938bcfc66,0x00000000000000000000000000000000000596,0.003207
sms|67b4b9d0245db3e9380963bd,0x00000000000000000000000000000000000596,0.001754
sms|67b4cd50245db3e93851b7b2,0x00000000000000000000000000000000000596,0.00231
sms|67b4d028245db3e938c92eb3,0x00000000000000000000000000000000000596,0.001758
sms|67b4d195245db3e93804ebe5,0x00000000000000000000000000000000000596,0.001778
sms|67b4d24b245db3e938236549,0x00000000000000000000000000000000000596,0.004899
sms|67b4e2b8245db3e938d89dd0,0x00000000000000000000000000000000000596,0.002469
sms|67b4e813245db3e938b66cb0,0x00000000000000000000000000000000000596,0.001506
sms|67b50861245db3e938a339db,0x00000000000000000000000000000000000596,0.002885
sms|67b50a5a245db3e938e9f20f,0x00000000000000000000000000000000000596,0.00476
sms|67b51a87245db3e9380ee4e4,0x00000000000000000000000000000000000596,0.001661
sms|67b51d89245db3e9386f8d68,0x00000000000000000000000000000000000596,0.003747
sms|67b51db0245db3e938744612,0x00000000000000000000000000000000000596,0.001402
sms|67b529e7245db3e938f3c78d,0x00000000000000000000000000000000000596,0.00708
sms|67b52e3f245db3e938794fe9,0x00000000000000000000000000000000000596,0.001662
sms|67b54258245db3e938b00b2c,0x00000000000000000000000000000000000596,0.001645
sms|67b54309245db3e938c2cad1,0x00000000000000000000000000000000000596,0.002611
sms|67b5d5d6245db3e938a7f038,0x00000000000000000000000000000000000596,0.001831
sms|67b5e660245db3e938edbb76,0x00000000000000000000000000000000000596,0.001401
sms|67b5e668245db3e938eed68d,0x00000000000000000000000000000000000596,0.003462
sms|67b5e6ac245db3e938f956b2,0x00000000000000000000000000000000000596,0.002304
sms|67b5e6cd245db3e938fe3ce6,0x00000000000000000000000000000000000596,0.001962
sms|67b5e7d7245db3e93825da7b,0x00000000000000000000000000000000000596,0.006406
sms|67b5e819245db3e9382fe2f7,0x00000000000000000000000000000000000596,0.002945
sms|67b5e833245db3e93833abbe,0x00000000000000000000000000000000000596,0.001887
sms|67b5e899245db3e93842d5f8,0x00000000000000000000000000000000000596,0.001819
sms|67b5e8c2245db3e93848f60e,0x00000000000000000000000000000000000596,0.00179
sms|67b5e95f245db3e938606c40,0x00000000000000000000000000000000000596,0.003083
sms|67b5e966245db3e938618ae8,0x00000000000000000000000000000000000596,0.002193
sms|67b5e9bb245db3e9386e95c6,0x00000000000000000000000000000000000596,0.00467
sms|67b5ea25245db3e9387f151d,0x00000000000000000000000000000000000596,0.001401
sms|67b5eab2245db3e93894e65c,0x00000000000000000000000000000000000596,0.001832
sms|67b5eb3e245db3e938aab6ce,0x00000000000000000000000000000000000596,0.00305
sms|67b5eb61245db3e938b001e6,0x00000000000000000000000000000000000596,0.002129
sms|67b5ed07245db3e938f0ffa1,0x00000000000000000000000000000000000596,0.002135
sms|67b5ed41245db3e938f9e1f4,0x00000000000000000000000000000000000596,0.001666
sms|67b5ed65245db3e938ff88c0,0x00000000000000000000000000000000000596,0.001421
sms|67b5ed70245db3e938014bcf,0x00000000000000000000000000000000000596,0.007349
sms|67b5eda3245db3e9380987f6,0x00000000000000000000000000000000000596,0.001997
sms|67b5ee1f245db3e9381cb6a9,0x00000000000000000000000000000000000596,0.00145
sms|67b5eef8245db3e9383f0e3e,0x00000000000000000000000000000000000596,0.002596
sms|67b5ef70245db3e93851520d,0x00000000000000000000000000000000000596,0.002599
sms|67b5efaa245db3e9385a8464,0x00000000000000000000000000000000000596,0.003178
sms|67b5f019245db3e9386c1d3a,0x00000000000000000000000000000000000596,0.001496
sms|67b5f039245db3e938711d69,0x00000000000000000000000000000000000596,0.001515
sms|67b5f03a245db3e938713864,0x00000000000000000000000000000000000596,0.002331
sms|67b5f046245db3e938732748,0x00000000000000000000000000000000000596,0.004419
sms|67b5f04e245db3e938746af3,0x00000000000000000000000000000000000596,0.001412
sms|67b5f06c245db3e93878dde4,0x00000000000000000000000000000000000596,0.001867
sms|67b5f08b245db3e9387daf33,0x00000000000000000000000000000000000596,0.001856
sms|67b5f097245db3e9387f9045,0x00000000000000000000000000000000000596,0.001418
sms|67b5f0a2245db3e93881580b,0x00000000000000000000000000000000000596,0.002028
sms|67b5f0b7245db3e9388499d9,0x00000000000000000000000000000000000596,0.001549
sms|67b5f0bc245db3e938855880,0x00000000000000000000000000000000000596,0.001614
sms|67b5f122245db3e938958027,0x00000000000000000000000000000000000596,0.001915
sms|67b5f126245db3e9389619e1,0x00000000000000000000000000000000000596,0.001866
sms|67b5f14d245db3e9389c3e3e,0x00000000000000000000000000000000000596,0.001911
sms|67b5f15b245db3e9389e73fe,0x00000000000000000000000000000000000596,0.003379
sms|67b5f181245db3e938a41b7d,0x00000000000000000000000000000000000596,0.005514
sms|67b5f195245db3e938a76e43,0x00000000000000000000000000000000000596,0.00338
sms|67b5f1c9245db3e938afc396,0x00000000000000000000000000000000000596,0.001863
sms|67b5f1cf245db3e938b0ad8a,0x00000000000000000000000000000000000596,0.00142
sms|67b5f1ea245db3e938b50a58,0x00000000000000000000000000000000000596,0.004138
sms|67b5f249245db3e938c4f84d,0x00000000000000000000000000000000000596,0.001588
sms|67b5f255245db3e938c6ed17,0x00000000000000000000000000000000000596,0.001466
sms|67b5f327245db3e938e8a15b,0x00000000000000000000000000000000000596,0.002626
sms|67b5f32b245db3e938e94e05,0x00000000000000000000000000000000000596,0.007729
sms|67b5f3ad245db3e938febb69,0x00000000000000000000000000000000000596,0.001839
sms|67b5f3cc245db3e938039c2f,0x00000000000000000000000000000000000596,0.006701
sms|67b5f401245db3e9380bd1c9,0x00000000000000000000000000000000000596,0.003003
sms|67b5f432245db3e93813a6ab,0x00000000000000000000000000000000000596,0.005059
sms|67b5f4cf245db3e9382d55a4,0x00000000000000000000000000000000000596,0.001765
sms|67b5f587245db3e9384acfef,0x00000000000000000000000000000000000596,0.003189
sms|67b5f5b9245db3e93852f2a8,0x00000000000000000000000000000000000596,0.00178
sms|67b5f5f8245db3e9385cd7d9,0x00000000000000000000000000000000000596,0.010529
sms|67b5f64d245db3e9386a7163,0x00000000000000000000000000000000000596,0.002927
sms|67b5f667245db3e9386e7b96,0x00000000000000000000000000000000000596,0.005891
sms|67b5f681245db3e938725714,0x00000000000000000000000000000000000596,0.003095
sms|67b5f69b245db3e938768276,0x00000000000000000000000000000000000596,0.003181
sms|67b5f6e7245db3e938831431,0x00000000000000000000000000000000000596,0.001783
sms|67b5f6f4245db3e938850de9,0x00000000000000000000000000000000000596,0.00205
sms|67b5f703245db3e938879120,0x00000000000000000000000000000000000596,0.007491
sms|67b5f7b5245db3e938a369bb,0x00000000000000000000000000000000000596,0.006149
sms|67b5f7fb245db3e938ae60d5,0x00000000000000000000000000000000000596,0.001907
sms|67b5f83a245db3e938b8ae41,0x00000000000000000000000000000000000596,0.002043
sms|67b5f863245db3e938bf324d,0x00000000000000000000000000000000000596,0.003279
sms|67b5f8c4245db3e938cee398,0x00000000000000000000000000000000000596,0.002709
sms|67b5f8cb245db3e938cffab0,0x00000000000000000000000000000000000596,0.001668
sms|67b5f923245db3e938de66ac,0x00000000000000000000000000000000000596,0.001401
sms|67b5f982245db3e938ee001b,0x00000000000000000000000000000000000596,0.011686
sms|67b5f9b0245db3e938f55fa0,0x00000000000000000000000000000000000596,0.002118
sms|67b5f9c6245db3e938f8c2fa,0x00000000000000000000000000000000000596,0.002342
sms|67b5fab2245db3e9381f11cc,0x00000000000000000000000000000000000596,0.002096
sms|67b5fadc245db3e9382607dc,0x00000000000000000000000000000000000596,0.001551
sms|67b5faf5245db3e93829f801,0x00000000000000000000000000000000000596,0.006335
